order_id,department,add_time,mod_time
19970872,CITIZENSHIP,2015-09-26 05:12:10.873+00,2015-09-26 05:12:10.873+00
19970873,CITIZENSHIP,2015-09-26 05:12:10.97+00,2015-09-26 05:12:10.97+00
19970874,CITIZENSHIP,2015-09-26 05:12:11.064+00,2015-09-26 05:12:11.064+00
19970875,CITIZENSHIP,2015-09-26 05:12:11.214+00,2015-09-26 05:12:11.214+00
19970876,CITIZENSHIP,2015-09-26 05:12:11.364+00,2015-09-26 05:12:11.364+00
19970877,CITIZENSHIP,2015-09-26 05:12:11.499+00,2015-09-26 05:12:11.499+00
19970878,CITIZENSHIP,2015-09-26 05:12:11.606+00,2015-09-26 05:12:11.606+00
19970879,CITIZENSHIP,2015-09-26 05:12:11.703+00,2015-09-26 05:12:11.703+00
19970880,CITIZENSHIP,2015-09-26 05:12:11.798+00,2015-09-26 05:12:11.798+00
19970881,CITIZENSHIP,2015-09-26 05:12:11.893+00,2015-09-26 05:12:11.893+00
19970882,CITIZENSHIP,2015-09-26 05:12:11.988+00,2015-09-26 05:12:11.988+00
19970883,CITIZENSHIP,2015-09-26 05:12:12.083+00,2015-09-26 05:12:12.083+00
19970884,CITIZENSHIP,2015-09-26 05:12:12.176+00,2015-09-26 05:12:12.176+00
19970885,CITIZENSHIP,2015-09-26 05:12:12.271+00,2015-09-26 05:12:12.271+00
19970886,CITIZENSHIP,2015-09-26 05:12:12.359+00,2015-09-26 05:12:12.359+00
19970887,CITIZENSHIP,2015-09-26 05:12:12.453+00,2015-09-26 05:12:12.453+00
19970888,CITIZENSHIP,2015-09-26 05:12:12.544+00,2015-09-26 05:12:12.544+00
19970889,CITIZENSHIP,2015-09-26 05:12:12.634+00,2015-09-26 05:12:12.634+00
19970890,CITIZENSHIP,2015-09-26 05:12:12.734+00,2015-09-26 05:12:12.734+00
19970891,CITIZENSHIP,2015-09-26 05:12:12.824+00,2015-09-26 05:12:12.824+00
19970892,CITIZENSHIP,2015-09-26 05:12:12.923+00,2015-09-26 05:12:12.923+00
19970893,CITIZENSHIP,2015-09-26 05:12:13.018+00,2015-09-26 05:12:13.018+00
19970894,CITIZENSHIP,2015-09-26 05:12:13.108+00,2015-09-26 05:12:13.108+00
19970895,CITIZENSHIP,2015-09-26 05:12:13.203+00,2015-09-26 05:12:13.203+00
19970896,AGRI-FOOD,2015-09-26 05:12:13.298+00,2015-09-26 05:12:13.298+00
19970897,AGRI-FOOD,2015-09-26 05:12:13.398+00,2015-09-26 05:12:13.398+00
19970898,AGRI-FOOD,2015-09-26 05:12:13.493+00,2015-09-26 05:12:13.493+00
19970899,FIN,2015-09-26 05:12:13.592+00,2015-09-26 05:12:13.592+00
19970900,HERITAGE,2015-09-26 05:12:13.698+00,2015-09-26 05:12:13.698+00
19970901,HERITAGE,2015-09-26 05:12:13.8+00,2015-09-26 05:12:13.8+00
19970901,PSC,2015-09-26 05:12:13.8+00,2015-09-26 05:12:13.8+00
19970902,HRDC,2015-09-26 05:12:13.895+00,2015-09-26 05:12:13.895+00
19970903,HRDC,2015-09-26 05:12:14.005+00,2015-09-26 05:12:14.005+00
19970904,IA&ND,2015-09-26 05:12:14.14+00,2015-09-26 05:12:14.14+00
19970905,FIN,2015-09-26 05:12:14.245+00,2015-09-26 05:12:14.245+00
19970905,INDUSTRY,2015-09-26 05:12:14.245+00,2015-09-26 05:12:14.245+00
19970906,AGRI-FOOD,2015-09-26 05:12:14.345+00,2015-09-26 05:12:14.345+00
19970907,FIN,2015-09-26 05:12:14.445+00,2015-09-26 05:12:14.445+00
19970908,HERITAGE,2015-09-26 05:12:14.541+00,2015-09-26 05:12:14.541+00
19970909,HERITAGE,2015-09-26 05:12:14.638+00,2015-09-26 05:12:14.638+00
19970910,HRDC,2015-09-26 05:12:14.738+00,2015-09-26 05:12:14.738+00
19970911,IA&ND,2015-09-26 05:12:14.861+00,2015-09-26 05:12:14.861+00
19970912,IA&ND,2015-09-26 05:12:14.963+00,2015-09-26 05:12:14.963+00
19970913,IA&ND,2015-09-26 05:12:15.063+00,2015-09-26 05:12:15.063+00
19970914,IA&ND,2015-09-26 05:12:15.163+00,2015-09-26 05:12:15.163+00
19970915,IA&ND,2015-09-26 05:12:15.258+00,2015-09-26 05:12:15.258+00
19970916,IA&ND,2015-09-26 05:12:15.353+00,2015-09-26 05:12:15.353+00
19970917,IA&ND,2015-09-26 05:12:15.453+00,2015-09-26 05:12:15.453+00
19970918,IA&ND,2015-09-26 05:12:15.538+00,2015-09-26 05:12:15.538+00
19970919,INDUSTRY,2015-09-26 05:12:15.633+00,2015-09-26 05:12:15.633+00
19970920,PMO,2015-09-26 05:12:15.723+00,2015-09-26 05:12:15.723+00
19970921,PMO,2015-09-26 05:12:15.813+00,2015-09-26 05:12:15.813+00
19970922,PMO,2015-09-26 05:12:15.903+00,2015-09-26 05:12:15.903+00
19970923,AGRI-FOOD,2015-09-26 05:12:16.003+00,2015-09-26 05:12:16.003+00
19970924,TC,2015-09-26 05:12:16.113+00,2015-09-26 05:12:16.113+00
19970925,HERITAGE,2015-09-26 05:12:16.228+00,2015-09-26 05:12:16.228+00
19970926,HERITAGE,2015-09-26 05:12:16.398+00,2015-09-26 05:12:16.398+00
19970927,HEALTH,2015-09-26 05:12:16.524+00,2015-09-26 05:12:16.524+00
19970928,JUS,2015-09-26 05:12:16.633+00,2015-09-26 05:12:16.633+00
19970929,RESOURCES,2015-09-26 05:12:16.738+00,2015-09-26 05:12:16.738+00
19970930,HERITAGE,2015-09-26 05:12:16.838+00,2015-09-26 05:12:16.838+00
19970931,JUS,2015-09-26 05:12:16.933+00,2015-09-26 05:12:16.933+00
19970932,JUS,2015-09-26 05:12:17.028+00,2015-09-26 05:12:17.028+00
19970933,JUS,2015-09-26 05:12:17.158+00,2015-09-26 05:12:17.158+00
19970934,JUS,2015-09-26 05:12:17.248+00,2015-09-26 05:12:17.248+00
19970935,JUS,2015-09-26 05:12:17.341+00,2015-09-26 05:12:17.341+00
19970936,JUS,2015-09-26 05:12:17.434+00,2015-09-26 05:12:17.434+00
19970937,JUS,2015-09-26 05:12:17.523+00,2015-09-26 05:12:17.523+00
19970938,JUS,2015-09-26 05:12:17.618+00,2015-09-26 05:12:17.618+00
19970939,JUS,2015-09-26 05:12:17.718+00,2015-09-26 05:12:17.718+00
19970940,PWGS,2015-09-26 05:12:17.828+00,2015-09-26 05:12:17.828+00
19970941,RESOURCES,2015-09-26 05:12:17.934+00,2015-09-26 05:12:17.934+00
19970942,PMO,2015-09-26 05:12:18.04+00,2015-09-26 05:12:18.04+00
19970943,RESOURCES,2015-09-26 05:12:18.16+00,2015-09-26 05:12:18.16+00
19970944,VAC,2015-09-26 05:12:18.265+00,2015-09-26 05:12:18.265+00
19970945,INT'L TRADE,2015-09-26 05:12:18.365+00,2015-09-26 05:12:18.365+00
19970946,PMO,2015-09-26 05:12:18.47+00,2015-09-26 05:12:18.47+00
19970947,CITIZENSHIP,2015-09-26 05:12:18.57+00,2015-09-26 05:12:18.57+00
19970948,FAIT,2015-09-26 05:12:18.67+00,2015-09-26 05:12:18.67+00
19970949,FAIT,2015-09-26 05:12:18.775+00,2015-09-26 05:12:18.775+00
19970950,FIN,2015-09-26 05:12:18.881+00,2015-09-26 05:12:18.881+00
19970951,FIN,2015-09-26 05:12:18.988+00,2015-09-26 05:12:18.988+00
19970952,FIN,2015-09-26 05:12:19.088+00,2015-09-26 05:12:19.088+00
19970953,FIN,2015-09-26 05:12:19.183+00,2015-09-26 05:12:19.183+00
19970954,FIN,2015-09-26 05:12:19.283+00,2015-09-26 05:12:19.283+00
19970955,FIN,2015-09-26 05:12:19.388+00,2015-09-26 05:12:19.388+00
19970956,FIN,2015-09-26 05:12:19.488+00,2015-09-26 05:12:19.488+00
19970957,FIN,2015-09-26 05:12:19.594+00,2015-09-26 05:12:19.594+00
19970958,FIN,2015-09-26 05:12:19.701+00,2015-09-26 05:12:19.701+00
19970958,NR,2015-09-26 05:12:19.701+00,2015-09-26 05:12:19.701+00
19970959,NR,2015-09-26 05:12:19.801+00,2015-09-26 05:12:19.801+00
19970960,NR,2015-09-26 05:12:19.906+00,2015-09-26 05:12:19.906+00
19970961,NR,2015-09-26 05:12:20.011+00,2015-09-26 05:12:20.011+00
19970962,NR,2015-09-26 05:12:20.141+00,2015-09-26 05:12:20.141+00
19970963,NR,2015-09-26 05:12:20.241+00,2015-09-26 05:12:20.241+00
19970964,NR,2015-09-26 05:12:20.346+00,2015-09-26 05:12:20.346+00
19970965,NR,2015-09-26 05:12:20.447+00,2015-09-26 05:12:20.447+00
19970966,NR,2015-09-26 05:12:20.545+00,2015-09-26 05:12:20.545+00
19970967,NR,2015-09-26 05:12:20.64+00,2015-09-26 05:12:20.64+00
19970968,NR,2015-09-26 05:12:20.74+00,2015-09-26 05:12:20.74+00
19970969,NR,2015-09-26 05:12:20.84+00,2015-09-26 05:12:20.84+00
19970970,NR,2015-09-26 05:12:20.943+00,2015-09-26 05:12:20.943+00
19970971,FIN,2015-09-26 05:12:21.048+00,2015-09-26 05:12:21.048+00
19970971,NR,2015-09-26 05:12:21.048+00,2015-09-26 05:12:21.048+00
19970972,TB,2015-09-26 05:12:21.153+00,2015-09-26 05:12:21.153+00
19970972,TC,2015-09-26 05:12:21.153+00,2015-09-26 05:12:21.153+00
19970973,HERITAGE,2015-09-26 05:12:21.308+00,2015-09-26 05:12:21.308+00
19970974,TB,2015-09-26 05:12:21.508+00,2015-09-26 05:12:21.508+00
19970974,WED-OLD,2015-09-26 05:12:21.513+00,2015-09-26 05:12:21.513+00
19970975,TC,2015-09-26 05:12:21.643+00,2015-09-26 05:12:21.643+00
19970976,TC,2015-09-26 05:12:21.748+00,2015-09-26 05:12:21.748+00
19970977,PMO,2015-09-26 05:12:21.853+00,2015-09-26 05:12:21.853+00
19970978,FIN,2015-09-26 05:12:21.951+00,2015-09-26 05:12:21.951+00
19970979,FAIT,2015-09-26 05:12:22.043+00,2015-09-26 05:12:22.043+00
19970980,FAIT,2015-09-26 05:12:22.133+00,2015-09-26 05:12:22.133+00
19970981,FAIT,2015-09-26 05:12:22.228+00,2015-09-26 05:12:22.228+00
19970982,HERITAGE,2015-09-26 05:12:22.323+00,2015-09-26 05:12:22.323+00
19970983,PMO,2015-09-26 05:12:22.413+00,2015-09-26 05:12:22.413+00
19970984,HERITAGE,2015-09-26 05:12:22.504+00,2015-09-26 05:12:22.504+00
19970985,TB,2015-09-26 05:12:22.599+00,2015-09-26 05:12:22.599+00
19970985,WED-OLD,2015-09-26 05:12:22.599+00,2015-09-26 05:12:22.599+00
19970986,PMO,2015-09-26 05:12:22.684+00,2015-09-26 05:12:22.684+00
19970987,RESOURCES,2015-09-26 05:12:22.788+00,2015-09-26 05:12:22.788+00
19970988,RESOURCES,2015-09-26 05:12:22.883+00,2015-09-26 05:12:22.883+00
19970989,RESOURCES,2015-09-26 05:12:22.979+00,2015-09-26 05:12:22.979+00
19970990,RESOURCES,2015-09-26 05:12:23.11+00,2015-09-26 05:12:23.11+00
19970991,AGRI-FOOD,2015-09-26 05:12:23.208+00,2015-09-26 05:12:23.208+00
19970991,FIN,2015-09-26 05:12:23.208+00,2015-09-26 05:12:23.208+00
19970992,FAIT,2015-09-26 05:12:23.328+00,2015-09-26 05:12:23.328+00
19970993,FAIT,2015-09-26 05:12:23.43+00,2015-09-26 05:12:23.43+00
19970994,FAIT,2015-09-26 05:12:23.525+00,2015-09-26 05:12:23.525+00
19970995,FAIT,2015-09-26 05:12:23.615+00,2015-09-26 05:12:23.615+00
19970996,INDUSTRY,2015-09-26 05:12:23.71+00,2015-09-26 05:12:23.71+00
19970997,HRD,2015-09-26 05:12:23.8+00,2015-09-26 05:12:23.8+00
19970998,HRD,2015-09-26 05:12:23.896+00,2015-09-26 05:12:23.896+00
19970999,HRD,2015-09-26 05:12:23.986+00,2015-09-26 05:12:23.986+00
19971000,HRD,2015-09-26 05:12:24.079+00,2015-09-26 05:12:24.079+00
19971001,HRD,2015-09-26 05:12:24.175+00,2015-09-26 05:12:24.175+00
19971002,HRD,2015-09-26 05:12:24.271+00,2015-09-26 05:12:24.271+00
19971003,HRD,2015-09-26 05:12:24.361+00,2015-09-26 05:12:24.361+00
19971004,HRD,2015-09-26 05:12:24.456+00,2015-09-26 05:12:24.456+00
19971005,HRD,2015-09-26 05:12:24.549+00,2015-09-26 05:12:24.549+00
19971006,HRD,2015-09-26 05:12:24.644+00,2015-09-26 05:12:24.644+00
19971007,HRD,2015-09-26 05:12:24.74+00,2015-09-26 05:12:24.74+00
19971008,HRD,2015-09-26 05:12:24.833+00,2015-09-26 05:12:24.833+00
19971009,HRD,2015-09-26 05:12:24.935+00,2015-09-26 05:12:24.935+00
19971010,HRD,2015-09-26 05:12:25.027+00,2015-09-26 05:12:25.027+00
19971011,HRD,2015-09-26 05:12:25.117+00,2015-09-26 05:12:25.117+00
19971012,HRD,2015-09-26 05:12:25.217+00,2015-09-26 05:12:25.217+00
19971013,HRD,2015-09-26 05:12:25.313+00,2015-09-26 05:12:25.313+00
19971014,HRD,2015-09-26 05:12:25.41+00,2015-09-26 05:12:25.41+00
19971015,CITIZENSHIP,2015-09-26 05:12:25.503+00,2015-09-26 05:12:25.503+00
19971016,CITIZENSHIP,2015-09-26 05:12:25.601+00,2015-09-26 05:12:25.601+00
19971017,AGRI-FOOD,2015-09-26 05:12:25.706+00,2015-09-26 05:12:25.706+00
19971018,AGRI-FOOD,2015-09-26 05:12:25.805+00,2015-09-26 05:12:25.805+00
19971019,CITIZENSHIP,2015-09-26 05:12:25.9+00,2015-09-26 05:12:25.9+00
19971019,IRB,2015-09-26 05:12:25.9+00,2015-09-26 05:12:25.9+00
19971020,EC,2015-09-26 05:12:26.042+00,2015-09-26 05:12:26.042+00
19971021,F&O,2015-09-26 05:12:26.141+00,2015-09-26 05:12:26.141+00
19971022,HEALTH,2015-09-26 05:12:26.246+00,2015-09-26 05:12:26.246+00
19971023,TC,2015-09-26 05:12:26.403+00,2015-09-26 05:12:26.403+00
19971024,AGRI-FOOD,2015-09-26 05:12:26.568+00,2015-09-26 05:12:26.568+00
19971025,AGRI-FOOD,2015-09-26 05:12:26.688+00,2015-09-26 05:12:26.688+00
19971026,AGRI-FOOD,2015-09-26 05:12:26.788+00,2015-09-26 05:12:26.788+00
19971027,FIN,2015-09-26 05:12:26.898+00,2015-09-26 05:12:26.898+00
19971028,FIN,2015-09-26 05:12:27.004+00,2015-09-26 05:12:27.004+00
19971029,FIN,2015-09-26 05:12:27.104+00,2015-09-26 05:12:27.104+00
19971030,FIN,2015-09-26 05:12:27.199+00,2015-09-26 05:12:27.199+00
19971031,JUS,2015-09-26 05:12:27.296+00,2015-09-26 05:12:27.296+00
19971032,TC,2015-09-26 05:12:27.394+00,2015-09-26 05:12:27.394+00
19971033,FIN,2015-09-26 05:12:27.489+00,2015-09-26 05:12:27.489+00
19971034,FIN,2015-09-26 05:12:27.588+00,2015-09-26 05:12:27.588+00
19971035,FIN,2015-09-26 05:12:27.689+00,2015-09-26 05:12:27.689+00
19971036,IA&ND,2015-09-26 05:12:27.784+00,2015-09-26 05:12:27.784+00
19971037,JUS,2015-09-26 05:12:27.887+00,2015-09-26 05:12:27.887+00
19971038,JUS,2015-09-26 05:12:27.989+00,2015-09-26 05:12:27.989+00
19971039,NR,2015-09-26 05:12:28.084+00,2015-09-26 05:12:28.084+00
19971040,NR,2015-09-26 05:12:28.189+00,2015-09-26 05:12:28.189+00
19971041,NR,2015-09-26 05:12:28.289+00,2015-09-26 05:12:28.289+00
19971042,TC,2015-09-26 05:12:28.389+00,2015-09-26 05:12:28.389+00
19971043,TC,2015-09-26 05:12:28.489+00,2015-09-26 05:12:28.489+00
19971044,FAIT,2015-09-26 05:12:28.589+00,2015-09-26 05:12:28.589+00
19971045,FAIT,2015-09-26 05:12:28.686+00,2015-09-26 05:12:28.686+00
19971046,FAIT,2015-09-26 05:12:28.78+00,2015-09-26 05:12:28.78+00
19971047,FIN,2015-09-26 05:12:28.872+00,2015-09-26 05:12:28.872+00
19971048,FIN,2015-09-26 05:12:28.995+00,2015-09-26 05:12:28.995+00
19971049,HERITAGE,2015-09-26 05:12:29.091+00,2015-09-26 05:12:29.091+00
19971050,HERITAGE,2015-09-26 05:12:29.182+00,2015-09-26 05:12:29.182+00
19971051,IA&ND,2015-09-26 05:12:29.282+00,2015-09-26 05:12:29.282+00
19971052,IA&ND,2015-09-26 05:12:29.377+00,2015-09-26 05:12:29.377+00
19971053,IA&ND,2015-09-26 05:12:29.472+00,2015-09-26 05:12:29.472+00
19971054,IA&ND,2015-09-26 05:12:29.569+00,2015-09-26 05:12:29.569+00
19971055,IA&ND,2015-09-26 05:12:29.663+00,2015-09-26 05:12:29.663+00
19971056,IA&ND,2015-09-26 05:12:29.758+00,2015-09-26 05:12:29.758+00
19971057,IA&ND,2015-09-26 05:12:29.853+00,2015-09-26 05:12:29.853+00
19971058,IA&ND,2015-09-26 05:12:29.945+00,2015-09-26 05:12:29.945+00
19971059,IA&ND,2015-09-26 05:12:30.04+00,2015-09-26 05:12:30.04+00
19971060,IA&ND,2015-09-26 05:12:30.135+00,2015-09-26 05:12:30.135+00
19971061,IA&ND,2015-09-26 05:12:30.233+00,2015-09-26 05:12:30.233+00
19971062,IA&ND,2015-09-26 05:12:30.327+00,2015-09-26 05:12:30.327+00
19971063,IA&ND,2015-09-26 05:12:30.417+00,2015-09-26 05:12:30.417+00
19971064,INDUSTRY,2015-09-26 05:12:30.518+00,2015-09-26 05:12:30.518+00
19971065,INDUSTRY,2015-09-26 05:12:30.613+00,2015-09-26 05:12:30.613+00
19971066,NR,2015-09-26 05:12:30.71+00,2015-09-26 05:12:30.71+00
19971067,PMO,2015-09-26 05:12:30.805+00,2015-09-26 05:12:30.805+00
19971068,PMO,2015-09-26 05:12:30.895+00,2015-09-26 05:12:30.895+00
19971069,PWGS,2015-09-26 05:12:30.991+00,2015-09-26 05:12:30.991+00
19971070,PWGS,2015-09-26 05:12:31.085+00,2015-09-26 05:12:31.085+00
19971071,RESOURCES,2015-09-26 05:12:31.178+00,2015-09-26 05:12:31.178+00
19971072,RESOURCES,2015-09-26 05:12:31.289+00,2015-09-26 05:12:31.289+00
19971073,SGC,2015-09-26 05:12:31.416+00,2015-09-26 05:12:31.416+00
19971074,TC,2015-09-26 05:12:31.569+00,2015-09-26 05:12:31.569+00
19971075,HERITAGE,2015-09-26 05:12:31.694+00,2015-09-26 05:12:31.694+00
19971075,TB,2015-09-26 05:12:31.694+00,2015-09-26 05:12:31.694+00
19971076,FIN,2015-09-26 05:12:31.802+00,2015-09-26 05:12:31.802+00
19971077,TC,2015-09-26 05:12:31.899+00,2015-09-26 05:12:31.899+00
19971078,TC,2015-09-26 05:12:32.029+00,2015-09-26 05:12:32.029+00
19971079,TC,2015-09-26 05:12:32.121+00,2015-09-26 05:12:32.121+00
19971080,F&O,2015-09-26 05:12:32.221+00,2015-09-26 05:12:32.221+00
19971081,TC,2015-09-26 05:12:32.324+00,2015-09-26 05:12:32.324+00
19971082,IA&ND,2015-09-26 05:12:32.419+00,2015-09-26 05:12:32.419+00
19971083,IA&ND,2015-09-26 05:12:32.514+00,2015-09-26 05:12:32.514+00
19971084,TC,2015-09-26 05:12:32.609+00,2015-09-26 05:12:32.609+00
19971085,JUS,2015-09-26 05:12:32.704+00,2015-09-26 05:12:32.704+00
19971086,AGRI-FOOD,2015-09-26 05:12:32.794+00,2015-09-26 05:12:32.794+00
19971087,FAIT,2015-09-26 05:12:32.889+00,2015-09-26 05:12:32.889+00
19971088,AGRI-FOOD,2015-09-26 05:12:32.99+00,2015-09-26 05:12:32.99+00
19971088,TB,2015-09-26 05:12:32.99+00,2015-09-26 05:12:32.99+00
19971089,F&O,2015-09-26 05:12:33.08+00,2015-09-26 05:12:33.08+00
19971089,TB,2015-09-26 05:12:33.08+00,2015-09-26 05:12:33.08+00
19971090,RESOURCES,2015-09-26 05:12:33.18+00,2015-09-26 05:12:33.18+00
19971091,RESOURCES,2015-09-26 05:12:33.28+00,2015-09-26 05:12:33.28+00
19971092,RESOURCES,2015-09-26 05:12:33.376+00,2015-09-26 05:12:33.376+00
19971093,RESOURCES,2015-09-26 05:12:33.471+00,2015-09-26 05:12:33.471+00
19971094,RESOURCES,2015-09-26 05:12:33.567+00,2015-09-26 05:12:33.567+00
19971095,RESOURCES,2015-09-26 05:12:33.662+00,2015-09-26 05:12:33.662+00
19971096,TC,2015-09-26 05:12:33.759+00,2015-09-26 05:12:33.759+00
19971097,FAIT,2015-09-26 05:12:33.853+00,2015-09-26 05:12:33.853+00
19971098,INDUSTRY,2015-09-26 05:12:33.95+00,2015-09-26 05:12:33.95+00
19971099,ND,2015-09-26 05:12:34.041+00,2015-09-26 05:12:34.041+00
19971100,HERITAGE,2015-09-26 05:12:34.136+00,2015-09-26 05:12:34.136+00
19971101,PMO,2015-09-26 05:12:34.231+00,2015-09-26 05:12:34.231+00
19971102,PMO,2015-09-26 05:12:34.321+00,2015-09-26 05:12:34.321+00
19971103,TC,2015-09-26 05:12:34.417+00,2015-09-26 05:12:34.417+00
19971104,FAIT,2015-09-26 05:12:34.513+00,2015-09-26 05:12:34.513+00
19971105,FAIT,2015-09-26 05:12:34.608+00,2015-09-26 05:12:34.608+00
19971106,FIN,2015-09-26 05:12:34.703+00,2015-09-26 05:12:34.703+00
19971107,HERITAGE,2015-09-26 05:12:34.833+00,2015-09-26 05:12:34.833+00
19971108,RESOURCES,2015-09-26 05:12:34.941+00,2015-09-26 05:12:34.941+00
19971109,EC,2015-09-26 05:12:35.046+00,2015-09-26 05:12:35.046+00
19971110,PMO,2015-09-26 05:12:35.143+00,2015-09-26 05:12:35.143+00
19971111,INDUSTRY,2015-09-26 05:12:35.243+00,2015-09-26 05:12:35.243+00
19971112,PMO,2015-09-26 05:12:35.341+00,2015-09-26 05:12:35.341+00
19971113,PMO,2015-09-26 05:12:35.436+00,2015-09-26 05:12:35.436+00
19971114,PMO,2015-09-26 05:12:35.531+00,2015-09-26 05:12:35.531+00
19971114,PSC,2015-09-26 05:12:35.531+00,2015-09-26 05:12:35.531+00
19971115,PMO,2015-09-26 05:12:35.626+00,2015-09-26 05:12:35.626+00
19971116,PMO,2015-09-26 05:12:35.721+00,2015-09-26 05:12:35.721+00
19971117,FAIT,2015-09-26 05:12:35.821+00,2015-09-26 05:12:35.821+00
19971118,FAIT,2015-09-26 05:12:35.917+00,2015-09-26 05:12:35.917+00
19971119,FAIT,2015-09-26 05:12:36.032+00,2015-09-26 05:12:36.032+00
19971120,FAIT,2015-09-26 05:12:36.128+00,2015-09-26 05:12:36.128+00
19971121,FAIT,2015-09-26 05:12:36.221+00,2015-09-26 05:12:36.221+00
19971122,TC,2015-09-26 05:12:36.326+00,2015-09-26 05:12:36.326+00
19971123,RESOURCES,2015-09-26 05:12:36.486+00,2015-09-26 05:12:36.486+00
19971124,RESOURCES,2015-09-26 05:12:36.641+00,2015-09-26 05:12:36.641+00
19971125,RESOURCES,2015-09-26 05:12:36.754+00,2015-09-26 05:12:36.754+00
19971126,IT,2015-09-26 05:12:36.859+00,2015-09-26 05:12:36.859+00
19971127,HRD,2015-09-26 05:12:36.959+00,2015-09-26 05:12:36.959+00
19971128,HRD,2015-09-26 05:12:37.059+00,2015-09-26 05:12:37.059+00
19971129,HRD,2015-09-26 05:12:37.149+00,2015-09-26 05:12:37.149+00
19971130,HRD,2015-09-26 05:12:37.244+00,2015-09-26 05:12:37.244+00
19971131,HRD,2015-09-26 05:12:37.346+00,2015-09-26 05:12:37.346+00
19971132,HRD,2015-09-26 05:12:37.445+00,2015-09-26 05:12:37.445+00
19971133,JUS,2015-09-26 05:12:37.545+00,2015-09-26 05:12:37.545+00
19971134,JUS,2015-09-26 05:12:37.635+00,2015-09-26 05:12:37.635+00
19971135,JUS,2015-09-26 05:12:37.725+00,2015-09-26 05:12:37.725+00
19971136,JUS,2015-09-26 05:12:37.85+00,2015-09-26 05:12:37.85+00
19971137,JUS,2015-09-26 05:12:37.94+00,2015-09-26 05:12:37.94+00
19971138,JUS,2015-09-26 05:12:38.044+00,2015-09-26 05:12:38.044+00
19971139,INDUSTRY,2015-09-26 05:12:38.159+00,2015-09-26 05:12:38.159+00
19971140,HEALTH,2015-09-26 05:12:38.31+00,2015-09-26 05:12:38.31+00
19971141,HEALTH,2015-09-26 05:12:38.415+00,2015-09-26 05:12:38.415+00
19971142,HEALTH,2015-09-26 05:12:38.526+00,2015-09-26 05:12:38.526+00
19971143,INDUSTRY,2015-09-26 05:12:38.645+00,2015-09-26 05:12:38.645+00
19971144,HEALTH,2015-09-26 05:12:38.765+00,2015-09-26 05:12:38.765+00
19971145,FIN,2015-09-26 05:12:38.91+00,2015-09-26 05:12:38.91+00
19971146,FIN,2015-09-26 05:12:39.042+00,2015-09-26 05:12:39.042+00
19971147,HEALTH,2015-09-26 05:12:39.177+00,2015-09-26 05:12:39.177+00
19971148,HEALTH,2015-09-26 05:12:39.292+00,2015-09-26 05:12:39.292+00
19971149,HEALTH,2015-09-26 05:12:39.412+00,2015-09-26 05:12:39.412+00
19971150,HEALTH,2015-09-26 05:12:39.522+00,2015-09-26 05:12:39.522+00
19971151,HEALTH,2015-09-26 05:12:39.627+00,2015-09-26 05:12:39.627+00
19971152,IA&ND,2015-09-26 05:12:39.735+00,2015-09-26 05:12:39.735+00
19971153,IA&ND,2015-09-26 05:12:39.837+00,2015-09-26 05:12:39.837+00
19971154,IA&ND,2015-09-26 05:12:39.943+00,2015-09-26 05:12:39.943+00
19971155,IA&ND,2015-09-26 05:12:40.039+00,2015-09-26 05:12:40.039+00
19971156,NR,2015-09-26 05:12:40.164+00,2015-09-26 05:12:40.164+00
19971157,POFTB,2015-09-26 05:12:40.337+00,2015-09-26 05:12:40.337+00
19971158,TC,2015-09-26 05:12:40.475+00,2015-09-26 05:12:40.475+00
19971159,CITIZENSHIP,2015-09-26 05:12:40.582+00,2015-09-26 05:12:40.582+00
19971160,EC,2015-09-26 05:12:40.699+00,2015-09-26 05:12:40.699+00
19971161,EC,2015-09-26 05:12:40.849+00,2015-09-26 05:12:40.849+00
19971162,FAIT,2015-09-26 05:12:40.98+00,2015-09-26 05:12:40.98+00
19971163,FAIT,2015-09-26 05:12:41.08+00,2015-09-26 05:12:41.08+00
19971164,FAIT,2015-09-26 05:12:41.191+00,2015-09-26 05:12:41.191+00
19971165,HERITAGE,2015-09-26 05:12:41.337+00,2015-09-26 05:12:41.337+00
19971166,HERITAGE,2015-09-26 05:12:41.467+00,2015-09-26 05:12:41.467+00
19971167,HERITAGE,2015-09-26 05:12:41.597+00,2015-09-26 05:12:41.597+00
19971168,HRDC,2015-09-26 05:12:41.717+00,2015-09-26 05:12:41.717+00
19971169,HRDC,2015-09-26 05:12:41.821+00,2015-09-26 05:12:41.821+00
19971170,IA&ND,2015-09-26 05:12:41.916+00,2015-09-26 05:12:41.916+00
19971171,IA&ND,2015-09-26 05:12:42.017+00,2015-09-26 05:12:42.017+00
19971172,IA&ND,2015-09-26 05:12:42.11+00,2015-09-26 05:12:42.11+00
19971173,IA&ND,2015-09-26 05:12:42.211+00,2015-09-26 05:12:42.211+00
19971174,IA&ND,2015-09-26 05:12:42.301+00,2015-09-26 05:12:42.301+00
19971175,IA&ND,2015-09-26 05:12:42.391+00,2015-09-26 05:12:42.391+00
19971176,IA&ND,2015-09-26 05:12:42.486+00,2015-09-26 05:12:42.486+00
19971177,IA&ND,2015-09-26 05:12:42.576+00,2015-09-26 05:12:42.576+00
19971178,IA&ND,2015-09-26 05:12:42.678+00,2015-09-26 05:12:42.678+00
19971179,IA&ND,2015-09-26 05:12:42.773+00,2015-09-26 05:12:42.773+00
